"problem_log_id","assignment_log_id","problem_id","start_time","end_time","?column?","answer_text","first_action_type_id","attempt_count","first_response_time","teacher_comment","user_xid","assignment_xid","assignment_id","owner_xid","name","problem_type_id","assistment_id","position"
153807133,20000846,1538815,2022-04-14 13:45:45.606 -0400,2022-04-14 13:47:48.197 -0400,1.0,"<p>20+30=50</p>
<p><br />&nbsp;120-30</p>",1,1,122581,"30+20+""70""=120 divided by 3=40",2791405,3255338,1724351,654406,"",8,1081830,2
153807134,20004424,1538815,2022-04-14 13:45:45.667 -0400,2022-04-20 12:38:46.238 -0400,0.0,The mean = 40,1,1,514380568,"You were supposed to be finding the third number.  
30+20+""70""=120 divided by 3=40",2808082,3255338,1724351,654406,"",8,1081830,2
153807149,20004373,1538815,2022-04-14 13:45:49.348 -0400,2022-04-14 13:54:57.147 -0400,1.0,<p>30+40=70</p>,1,1,547781,"30+20+""70""=120 divided by 3=40",2791424,3255338,1724351,654406,"",8,1081830,2
153807174,20004340,1538815,2022-04-14 13:45:56.517 -0400,2022-04-14 13:47:15.504 -0400,2.0,"<p>20+30=50</p>
<p>120-50=70</p>",1,1,78982,"Good.... why is the 120 important?
30+20+""70""=120 divided by 3=40",2791406,3255338,1724351,654406,"",8,1081830,2
154072386,20035416,1538815,2022-04-20 09:19:14.674 -0400,2022-04-20 09:19:43.713 -0400,1.0,<p>70/3=23.3 repeating&nbsp;</p>,1,1,29036,"???
30+20+""70""=120 divided by 3=40",2791408,3255338,1724351,654406,"",8,1081830,2
154107370,20004325,1538815,2022-04-20 12:36:48.839 -0400,2022-04-20 12:37:00.824 -0400,1.0,<p>30+40</p>,1,1,11979,"30+20+""70""=120 divided by 3=40",2791421,3255338,1724351,654406,"",8,1081830,2
154149726,20004773,1538815,2022-04-20 16:56:09.286 -0400,2022-04-20 16:57:09.249 -0400,1.0,"<p>40-20=20</p>
<p>40-30=10</p>
<p>10+20=30</p>
<p>30+40=70</p>",1,1,59957,"What is your ""number?
30+20+""70""=120 divided by 3=40",2791413,3255338,1724351,654406,"",8,1081830,2
154168569,20000703,1538815,2022-04-21 07:44:42.408 -0400,2022-04-21 07:46:36.983 -0400,1.0,<p>We add the 20 and 30 the then subtract &nbsp;by 1&nbsp;</p>,1,1,114571,"30+20+""70""=120 divided by 3=40",2795236,3255338,1724351,654406,"",8,1081830,2
154172950,20041297,1538815,2022-04-21 09:00:45.729 -0400,2022-04-21 09:01:37.715 -0400,4.0,"<p>40*3=120</p>
<p>20+30+70=120</p>",1,1,51976,"",2791419,3255338,1724351,654406,"",8,1081830,2
154175971,20047396,1538815,2022-04-21 09:28:03.823 -0400,2022-04-21 09:28:19.133 -0400,2.0,<p>I change the 40 to 70&nbsp;</p>,1,1,15306,"???
30+20+""70""=120 divided by 3=40",2790383,3255338,1724351,654406,"",8,1081830,2
137069501,17974132,1619859,2021-11-01 10:07:20.057 -0400,2021-11-01 10:09:43.868 -0400,3.0,"<p>The dilation of 2 is correct with D as the center point, but the reflection line isn't right. It could work if you reflected across a vertical line from point D.</p>",1,1,143805,"",2805759,2985085,1551191,8926,"",8,1139174,2
137071282,17974301,1619859,2021-11-01 10:11:55.649 -0400,2021-11-01 10:13:08.289 -0400,2.0,<p>i could fix t by using reflecing using the line CB and GF&nbsp;</p>,1,1,72633,"",1186603,2985085,1551191,8926,"",8,1139174,2
137097833,17978131,1619859,2021-11-01 11:26:10.493 -0400,2021-11-01 11:28:04.551 -0400,4.0,"<p>Instead of a reflection over the line AE, do a reflection over a vertical line through center point D.</p>",1,1,114052,"",1163789,2985087,1551193,8926,"",8,1139174,2
137098417,17978253,1619859,2021-11-01 11:28:06.278 -0400,2021-11-01 11:28:26.329 -0400,1.0,<p>I could look and change the method&nbsp;</p>,1,1,20044,"",1159774,2985087,1551193,8926,"",8,1139174,2
137098596,17978266,1619859,2021-11-01 11:28:43.656 -0400,2021-11-01 11:31:44.064 -0400,3.0,"<p>Instead of using the line AE to reflect over, you could use line AD because&nbsp; is apart of the shape you need to make look like EFGD.</p>",1,1,180402,"",1182954,2985087,1551193,8926,"",8,1139174,2
137098627,17978277,1619859,2021-11-01 11:28:48.915 -0400,2021-11-01 11:30:03.511 -0400,4.0,"<p>The first step is correct, but the second is wrong. She could have reflected through a vertical line going through D.</p>",1,1,74590,"",1193199,2985087,1551193,8926,"",8,1139174,2
137098657,17978225,1619859,2021-11-01 11:28:54.259 -0400,2021-11-01 11:30:58.337 -0400,4.0,<p>By changing the lines of reflection over a vertical line on point D.</p>,1,1,124073,"",1163787,2985087,1551193,8926,"",8,1139174,2
137098683,17978278,1619859,2021-11-01 11:28:57.897 -0400,2021-11-01 11:31:55.281 -0400,2.0,<p>Reflect over line CD.</p>,1,1,177379,"",1160050,2985087,1551193,8926,"",8,1139174,2
137098687,17978269,1619859,2021-11-01 11:28:58.780 -0400,2021-11-01 11:32:14.698 -0400,2.0,<p>instead of reflecting over the line AE reflect over the line GD or a line made in between the two shapes.</p>,1,1,195912,"",1186572,2985087,1551193,8926,"",8,1139174,2
137100776,17978240,1619859,2021-11-01 11:36:48.272 -0400,2021-11-01 11:42:54.646 -0400,4.0,<p>reflect over a virticle&nbsp; line going through D&nbsp;</p>,1,1,366368,"",1160503,2985087,1551193,8926,"",8,1139174,2
137179231,17989362,1619859,2021-11-01 15:38:31.771 -0400,2021-11-01 15:39:16.660 -0400,2.0,"<p>Because if you reflect over A,E then it will go the opisite way of the shape</p>",1,1,44882,"",1193191,2985086,1551192,8926,"",8,1139174,2
137179345,17989398,1619859,2021-11-01 15:38:55.697 -0400,2021-11-01 15:39:43.906 -0400,1.0,<p>i think we could move the line up to fix it&nbsp;</p>,1,1,48203,"",1174235,2985086,1551192,8926,"",8,1139174,2
137179363,17989393,1619859,2021-11-01 15:38:50.928 -0400,2021-11-01 15:39:53.529 -0400,1.0,<p>you could explain to the person that they all need to be half of each other&nbsp;</p>,1,1,62595,"",1196326,2985086,1551192,8926,"",8,1139174,2
137179435,17989397,1619859,2021-11-01 15:39:15.321 -0400,2021-11-01 15:39:56.454 -0400,3.0,<p>you would have to use a different line to reflect on&nbsp;</p>,1,1,41125,"",1163795,2985086,1551192,8926,"",8,1139174,2
137179598,17989316,1619859,2021-11-01 15:39:44.992 -0400,2021-11-01 15:41:30.237 -0400,3.0,<p>instead of reflecting is over line AE you could reflect it over the line D is on&nbsp;</p>,1,1,105231,"",1174244,2985086,1551192,8926,"",8,1139174,2
137179703,17989423,1619859,2021-11-01 15:40:05.767 -0400,2021-11-01 15:40:49.560 -0400,3.0,<p>reflect over a vertical line with point D</p>,1,1,43788,"",1311738,2985086,1551192,8926,"",8,1139174,2
137180428,17989527,1619859,2021-11-01 15:42:45.272 -0400,2021-11-01 15:44:29.638 -0400,4.0,"<p>She could reflect over the vertical line that D is on, then dilate by a scale factor of 2 and D as the center.</p>",1,1,104356,"",1171011,2985086,1551192,8926,"",8,1139174,2
137252809,17998173,1619859,2021-11-02 09:58:48.833 -0400,2021-11-02 09:59:19.111 -0400,3.0,<p>you need to reflect along a vertical line instead of a horizontal line</p>,1,1,30271,"",1193194,2985084,1551190,8926,"",8,1139174,2
137253602,17998285,1619859,2021-11-02 10:01:14.406 -0400,2021-11-02 10:02:03.560 -0400,2.0,<p>To fix you she would have to say dilate with a scale factor of 2 and reflect over GD.</p>,1,1,49148,"",1174272,2985084,1551190,8926,"",8,1139174,2
137253603,17995917,1619859,2021-11-02 10:01:14.238 -0400,2021-11-02 10:02:20.286 -0400,2.0,"<p>her reflection is off, she should'nt use A and E, i think she should use E to G,&nbsp;</p>",1,1,66043,"",1182953,2985084,1551190,8926,"",8,1139174,2
137253789,17995939,1619859,2021-11-02 10:01:48.720 -0400,2021-11-02 10:03:13.150 -0400,2.0,<p>put C on G then reflect it over the center then double the scale factor.</p>,1,1,84423,"",1196321,2985084,1551190,8926,"",8,1139174,2
137271233,18000927,1619859,2021-11-02 10:59:43.867 -0400,2021-11-02 11:01:05.465 -0400,2.0,"<p>Do a reflection over D</p>
<p>Then dialate with a scale factor of 2</p>",1,1,81587,"",1186933,3015174,1567859,8926,"",8,1139174,2
137403540,18000240,1619859,2021-11-02 21:02:15.995 -0400,2021-11-02 21:04:13.409 -0400,4.0,"<p>To fix it, you can still dilate using the center D with a S.F. of 2. Instead of reflecting over a line through AE. Reflect over a vertical line through D.</p>",1,1,117404,"",1170962,2985087,1551193,8926,"",8,1139174,2
137446421,18023256,1619859,2021-11-03 10:04:21.417 -0400,2021-11-03 10:05:12.432 -0400,1.0,<p>In order to do this you will need to change the scale factor they are using.</p>,1,1,51008,"",1163636,2985085,1551191,8926,"",8,1139174,2
137455746,18024371,1619859,2021-11-03 10:29:00.201 -0400,2021-11-03 11:26:41.722 -0400,2.0,<p>by dilating by 2 then reflect over line CD</p>,1,1,3461511,"",1186572,3014172,1567335,8926,"",8,1139174,2
137624159,18045272,1619859,2021-11-04 08:45:03.630 -0400,2021-11-04 08:45:34.559 -0400,4.0,<p>instead of reflecting over AE reflect over a vertical line through D</p>,1,1,30917,"",1160519,3014163,1567332,8926,"",8,1139174,2
137629527,18046166,1619859,2021-11-04 09:08:35.285 -0400,2021-11-04 09:08:52.924 -0400,0.0,<p>I wouldn't fix anything&nbsp;</p>,1,1,17634,"",1159774,3014172,1567335,8926,"",8,1139174,2
137629601,18046178,1619859,2021-11-04 09:08:49.913 -0400,2021-11-04 09:09:11.960 -0400,1.0,<p>because divide cba&nbsp;</p>,1,1,22039,"",1193222,2985087,1551193,8926,"",8,1139174,2
137658725,18050465,1619859,2021-11-04 10:31:48.173 -0400,2021-11-04 10:33:07.581 -0400,1.0,<p>they are congruent&nbsp;</p>,1,1,79399,"",1174300,3023241,1572564,8926,"",8,1139174,2
138035836,18049906,1619859,2021-11-08 11:33:09.834 -0500,2021-11-08 11:33:30.763 -0500,1.0,<p>because scale factor of 2 over g</p>,1,1,20919,"",1193222,3014172,1567335,8926,"",8,1139174,2
138059511,18099447,1619859,2021-11-08 12:35:01.823 -0500,2021-11-08 12:35:40.560 -0500,1.0,<p>I could fix by making it congruent.</p>,1,1,38728,"",1159774,3014172,1567335,8926,"",8,1139174,2
143834151,18802384,1758223,2022-01-11 15:55:14.512 -0500,2022-01-11 15:56:41.030 -0500,4.0,"<p>f(70)=f(130)</p>
<p>f(0)&lt;f(20)</p>
<p>f(20)&lt;f(50)</p>",1,1,86510,"",1546132,3120023,1633880,2759923,Main Problem,8,1238350,1
143834159,18816353,1758223,2022-01-11 15:55:16.252 -0500,2022-01-11 15:58:17.421 -0500,1.0,f(70)= f(130). f(0)<f(20). f(20)<f(50),1,1,181158,You need two more examples,3125192,3120023,1633880,2759923,Main Problem,8,1238350,1
143836972,18816425,1758223,2022-01-11 16:05:38.994 -0500,2022-01-11 16:13:44.762 -0500,4.0,"<p>f(t)= is the equation</p>
<p>1.) f(50)=5 is greater then f(0)=1.5</p>
<p>2.) f(70)=3 is equal to f(40)=3</p>
<p>3.) f(40)=3 is less then f(50)=5</p>",1,1,485762,"",3125218,3120023,1633880,2759923,Main Problem,8,1238350,1
143872466,18809197,1758223,2022-01-11 18:59:30.642 -0500,2022-01-11 19:12:59.959 -0500,4.0,"<p>f(0)=1.5</p>
<p>f(60)=4</p>
<p>f(60)&gt;f(0)</p>",1,1,809312,"",3124393,3120022,1633879,2759923,Main Problem,8,1238350,1
141453513,18528233,1623463,2021-12-08 11:43:45.930 -0500,2021-12-08 11:45:53.200 -0500,3.0,<p>Andre's savings go up five dollars every week</p>,1,1,127263,"",1186572,3074862,1604395,8926,Main Problem,8,1141982,1
147864847,19297138,1870399,2022-02-10 22:33:00.376 -0500,2022-02-10 22:35:07.961 -0500,3.0,<p>distance from home and time</p>,1,1,127580,Time since she started to walk home is the independent variable and the distance from home is the dependent variable.,1042037,3176592,1668333,861254,"",8,1194074,2
143992383,18835577,1758223,2022-01-12 12:56:11.381 -0500,2022-01-12 13:01:18.352 -0500,4.0,"f(60)=4
f(20)=3
f(100)<3",1,1,306960,"",3127764,3120019,1633876,2759923,Main Problem,8,1238350,1
143993420,18835476,1758223,2022-01-12 12:58:19.928 -0500,2022-01-14 02:12:10.376 -0500,1.0,Y=6 x=80,1,1,134030351,"",3127753,3120020,1633877,2759923,Main Problem,8,1238350,1
144035792,18841154,1758223,2022-01-12 14:56:39.126 -0500,2022-01-12 14:57:54.835 -0500,4.0,"<p>f(50) = f(50)</p>
<p>f(0) &lt; f(50)</p>
<p>f(50) &gt; f(0)</p>",1,1,75704,"",3128324,3120020,1633877,2759923,Main Problem,8,1238350,1
144077667,18836370,1758223,2022-01-12 19:20:28.583 -0500,2022-01-12 19:25:34.848 -0500,2.0,"<p>t(20)=f(3)</p>
<p>t(60)=f(4)</p>
<p>t(0)=f(1.5)&lt;t(60)=f(4)</p>",1,1,306256,Correct function notation would be f(20)=3,3127852,3120023,1633880,2759923,Main Problem,8,1238350,1
144080474,18818589,1758223,2022-01-12 19:47:40.174 -0500,2022-01-12 19:49:03.383 -0500,4.0,"<p>f(70)=f(130)</p>
<p>f(20)=f(40)</p>
<p>f(0)&lt;f(50)</p>",1,1,83204,"",3125481,3120023,1633880,2759923,Main Problem,8,1238350,1
144092886,18808639,1758223,2022-01-12 23:04:11.581 -0500,2022-01-12 23:07:05.435 -0500,4.0,"<p>f(60)=4</p>
<p>f(0)&lt; f(60)</p>
<p>f(60)&gt;f(0)</p>",1,1,173849,"",3124330,3120022,1633879,2759923,Main Problem,8,1238350,1
141482836,18532024,1623463,2021-12-08 13:19:51.513 -0500,2021-12-08 13:25:08.121 -0500,4.0,<p>every week he saved 5 dollars</p>,1,1,316598,"",1182969,3074860,1604393,8926,Main Problem,8,1141982,1
144181415,18858276,1758223,2022-01-13 12:28:08.749 -0500,2022-01-13 12:34:08.208 -0500,0.0,"<p>f(1.5)</p>
<p>f(1.5)=t</p>
<p>f(1.5)&lt;t(60)</p>",1,1,359453,"",3124237,3120019,1633876,2759923,Main Problem,8,1238350,1
144283449,18870151,1758223,2022-01-13 21:01:48.488 -0500,2022-01-13 21:05:16.756 -0500,4.0,"<p>F(0) &lt; F(60)</p>
<p>F(20) = 3.1&nbsp;</p>
<p>F(60) = 4&nbsp;</p>",1,1,208260,"",3127970,3120019,1633876,2759923,Main Problem,8,1238350,1
144352953,18845333,1758223,2022-01-14 11:55:29.397 -0500,2022-01-14 13:16:45.592 -0500,1.0,"f(o)=1.5
F(60)<f(o)",1,1,4876190,"",3128879,3120020,1633877,2759923,Main Problem,8,1238350,1
144371484,18878419,1758223,2022-01-14 13:08:32.681 -0500,2022-01-14 13:17:15.232 -0500,4.0,"<p>f(10) = f(20)</p>
<p>f(50) &gt; f(60)</p>
<p>f(40) &lt; f(60)</p>",1,1,522547,"",3133074,3120020,1633877,2759923,Main Problem,8,1238350,1
144372039,18881717,1758223,2022-01-14 13:10:37.216 -0500,2022-01-14 13:12:56.525 -0500,4.0,"<p>f(0)=1.5</p>
<p>f(50) &gt; f(60)</p>
<p>f(0) &lt; f(50)</p>
<p>f(100)=3.5</p>",1,1,139303,"",3133573,3120020,1633877,2759923,Main Problem,8,1238350,1
144372704,18881900,1758223,2022-01-14 13:13:25.096 -0500,2022-01-14 13:14:37.303 -0500,4.0,"<p>f(10) = f(20)</p>
<p>f(0) = 1.5</p>
<p>f(0) &lt; f(50)</p>",1,1,72203,"",3133582,3120020,1633877,2759923,Main Problem,8,1238350,1
141522638,18537630,1623463,2021-12-08 15:48:42.670 -0500,2021-12-09 12:12:52.491 -0500,3.0,<p>the slope is 5 it means that every week Andre gains 5 dollars in his bank acount&nbsp;&nbsp;</p>,1,1,73449810,"",1174244,3074861,1604394,8926,Main Problem,8,1141982,1
144596339,18846148,1758223,2022-01-18 15:19:49.011 -0500,2022-01-18 15:45:47.360 -0500,3.0,<p>This graph is a functionable notation. We know that f(1.5) &lt; f(60). Also that f(60)= 4</p>,1,1,1558340,"",3128908,3120021,1633878,2759923,Main Problem,8,1238350,1
144638538,18845344,1758223,2022-01-18 21:59:23.540 -0500,2022-01-18 22:00:26.338 -0500,3.0,"<p>f(20)=3.1</p>
<p>f(140)=3.5</p>",1,1,62791,"",3128880,3120020,1633877,2759923,Main Problem,8,1238350,1
144643733,18846914,1758223,2022-01-19 00:46:21.807 -0500,2022-01-19 00:50:19.037 -0500,3.0,"<p>f(85) = f(100)</p>
<p>f(80) &gt; f(0)</p>
<p>f(40) &lt; f(160)</p>",1,1,237226,"",3128628,3120021,1633878,2759923,Main Problem,8,1238350,1
144839162,18936700,1758223,2022-01-20 07:09:24.349 -0500,2022-01-20 07:10:06.872 -0500,4.0,"<p>f(0)=1.5</p>
<p>f(60)=4</p>
<p>f(0)&lt;f(60)</p>",1,1,42521,"",1189591,3120021,1633878,2759923,Main Problem,8,1238350,1
145355275,18999105,1758223,2022-01-24 18:41:26.701 -0500,2022-01-24 18:43:47.163 -0500,3.0,"<p>f(20)=3.1&nbsp;</p>
<p>f(0)&lt;f(60)</p>",1,1,140452,"",2107821,3120023,1633880,2759923,Main Problem,8,1238350,1
146135236,19091061,1758223,2022-01-28 15:32:15.324 -0500,2022-01-28 15:40:14.653 -0500,3.0,"<p><strong>f (20) = 3.1</strong></p>
<p><strong>f (0) &lt; f (60)</strong></p>",1,1,479319,"",3162182,3120020,1633877,2759923,Main Problem,8,1238350,1
141953013,18588791,1623463,2021-12-13 11:45:19.468 -0500,2021-12-13 11:47:25.105 -0500,2.0,<p>The slope is 4 and the graph represents how much money he saves in weeks.&nbsp;</p>,1,1,125627,"",1174270,3083481,1610258,8926,Main Problem,8,1141982,1
146615187,19132962,1758223,2022-02-01 23:17:52.052 -0500,2022-02-01 23:24:41.920 -0500,,"<p>1. The longest distance was 5 in 50 seconds &nbsp;&gt;</p>
<p>2. lowest distance was 1.5 in 0 seconds &lt;</p>
<p>3. The distance was the same from seconds 80 to seconds 120 =</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>1. &gt;</p>
<p>2. &lt;</p>
<p>3. =</p>",1,1,409861,"",3168517,3120021,1633878,2759923,Main Problem,8,1238350,1
141424567,18524089,1623463,2021-12-08 10:20:25.925 -0500,2021-12-08 10:21:34.786 -0500,3.0,<p>$5 in savings per week</p>,1,1,68851,"",2805759,3074860,1604393,8926,Main Problem,8,1141982,1
141424612,18524095,1623463,2021-12-08 10:20:33.393 -0500,2021-12-08 10:22:43.245 -0500,4.0,"<p>The slope of the line is 5, This represent the amount in savings per week. When making this graph she/he starts at 40.</p>",1,1,129842,"",1186599,3074860,1604393,8926,Main Problem,8,1141982,1
141424635,18524099,1623463,2021-12-08 10:20:35.539 -0500,2021-12-10 09:39:52.947 -0500,3.0,<p>it represents how much money he saves per week&nbsp;</p>,1,1,170357402,"",1186603,3074860,1604393,8926,Main Problem,8,1141982,1
141424981,18524144,1623463,2021-12-08 10:21:29.463 -0500,2021-12-10 08:50:04.443 -0500,2.0,<p>It shows the relationship between Andrews savings ind dollars and the time in weeks.&nbsp;</p>,1,1,167314969,"",1184346,3074860,1604393,8926,Main Problem,8,1141982,1
141439594,18526223,1623463,2021-12-08 11:05:36.032 -0500,2021-12-08 11:08:37.415 -0500,1.0,<p>that it starts at the 40 and there is no 0 point.</p>,1,1,181373,"",1159774,3074862,1604395,8926,Main Problem,8,1141982,1
141453089,18528167,1623463,2021-12-08 11:42:08.098 -0500,2021-12-08 11:43:41.007 -0500,3.0,<p>Andre gains 5 dollars a week.</p>,1,1,92899,"",1193199,3074862,1604395,8926,Main Problem,8,1141982,1
141453170,18528179,1623463,2021-12-08 11:42:30.585 -0500,2021-12-08 11:47:02.328 -0500,4.0,<p>every 2 weeks he puts 10 more dollars in his bank account&nbsp;</p>,1,1,271737,"",1193222,3074862,1604395,8926,Main Problem,8,1141982,1
141453310,18528202,1623463,2021-12-08 11:42:59.719 -0500,2021-12-08 11:48:46.248 -0500,4.0,<p>the slope means that they save $5 per week.</p>,1,1,346515,"",1163784,3074862,1604395,8926,Main Problem,8,1141982,1
141453365,18528212,1623463,2021-12-08 11:43:14.759 -0500,2021-12-08 11:44:55.081 -0500,3.0,<p>Andre's savings increase 20 dollars in 4 weeks</p>,1,1,100314,"",1258440,3074862,1604395,8926,Main Problem,8,1141982,1
141453414,18528221,1623463,2021-12-08 11:43:24.039 -0500,2021-12-08 11:46:00.924 -0500,4.0,<p>Every week Andre puts 5 dollars in his savings&nbsp;</p>,1,1,156875,"",1160050,3074862,1604395,8926,Main Problem,8,1141982,1
147860405,19296770,1870399,2022-02-10 20:58:07.423 -0500,2022-02-10 21:00:07.592 -0500,1.0,"<p>Time walking, time stayed at library.</p>",1,1,120164,Time since she started to walk home is the independent variable and the distance from home is the dependent variable.,1035200,3176592,1668333,861254,"",8,1194074,2
141522705,18537643,1623463,2021-12-08 15:49:01.245 -0500,2021-12-08 15:53:23.278 -0500,1.0,<p>it repesents the times of in the weeks and the her saving in dollars and by the weeks looks like her savings go up by the week&nbsp;</p>,1,1,262024,"",1196326,3074861,1604394,8926,Main Problem,8,1141982,1
141522745,18537650,1623463,2021-12-08 15:49:16.014 -0500,2021-12-08 15:49:43.814 -0500,2.0,<p>It shows how much money he saved in the amount of weeks</p>,1,1,27793,"",1186933,3074861,1604394,8926,Main Problem,8,1141982,1
141522820,18537663,1623463,2021-12-08 15:49:41.849 -0500,2021-12-13 10:07:02.514 -0500,4.0,<p>andre saved $5 per week</p>,1,1,411440658,"",1181747,3074861,1604394,8926,Main Problem,8,1141982,1
141523074,18537696,1623463,2021-12-08 15:51:16.674 -0500,2021-12-08 15:52:43.180 -0500,4.0,<p>He puts $5 in his bank account per week.</p>,1,1,86497,"",1171005,3074861,1604394,8926,Main Problem,8,1141982,1
141523148,18537710,1623463,2021-12-08 15:51:45.989 -0500,2021-12-09 09:00:07.740 -0500,1.0,<p>he had fourty dollars before he made the graph</p>,1,1,61701744,"",1193191,3074861,1604394,8926,Main Problem,8,1141982,1
141765743,18566067,1623463,2021-12-10 09:24:39.084 -0500,2021-12-10 13:20:39.585 -0500,1.0,<p>This graph is telling us how much money Andre has after a certain amount of time (in weeks).</p>,1,1,14160491,"",1163789,3074862,1604395,8926,Main Problem,8,1141982,1
141768776,18566435,1623463,2021-12-10 09:36:14.899 -0500,2021-12-10 09:37:31.910 -0500,4.0,"<p>The slope is 5.</p>
<p>&nbsp;it means each time the number of weeks goes up by 1, the amount of his savings goes up by 5. he's saving $5 per week.</p>",1,1,76998,"",1182972,3083483,1610260,8926,Main Problem,8,1141982,1
141875920,18579077,1623463,2021-12-10 18:47:15.602 -0500,2021-12-10 18:52:00.624 -0500,1.0,<p>It shows that he started at $40 dollars in no weeks and then when he hits $60 dollars he saved up in 4 weeks&nbsp;</p>,1,1,285011,"",1186933,3083482,1610259,8926,Main Problem,8,1141982,1
141891911,18580490,1623463,2021-12-12 15:08:27.459 -0500,2021-12-12 21:04:24.355 -0500,2.0,<p>As the number of week increases the Andre's saving also increases.</p>,1,1,21356886,"",1163785,3074861,1604394,8926,Main Problem,8,1141982,1
141900655,18581139,1623463,2021-12-12 22:25:55.300 -0500,2021-12-12 22:34:20.719 -0500,1.0,<p>the slope means he started with $40 not $0</p>,1,1,505408,"",1311738,3083482,1610259,8926,Main Problem,8,1141982,1
141933235,18585953,1623463,2021-12-13 10:37:37.656 -0500,2021-12-13 10:38:27.138 -0500,2.0,<p>how much money Andre saved in weeks</p>,1,1,49475,"",1163774,3083481,1610258,8926,Main Problem,8,1141982,1
141952268,18588665,1623463,2021-12-13 11:42:23.473 -0500,2021-12-15 09:24:32.509 -0500,2.0,<p>The slope represents how much money Andre has in his bank account at a certain week of saving.</p>,1,1,164529026,"",1163789,3083481,1610258,8926,Main Problem,8,1141982,1
147860642,19296805,1870399,2022-02-10 21:02:53.768 -0500,2022-02-11 23:02:11.877 -0500,2.0,<p>Distance and time</p>,1,1,93558104,Time since she started to walk home is the independent variable and the distance from home is the dependent variable.,1034887,3176592,1668333,861254,"",8,1194074,2
142061101,18601684,1623463,2021-12-14 09:05:03.415 -0500,2021-12-14 10:18:48.641 -0500,1.0,<p>He started with 40 dollars in his bank account.</p>,1,1,4425217,"",1196321,3074863,1604396,8926,Main Problem,8,1141982,1
142061199,18601697,1623463,2021-12-14 09:05:28.504 -0500,2021-12-14 09:26:45.088 -0500,1.0,<p>the saving in dollars started at 40</p>,1,1,1276572,"",1163762,3074863,1604396,8926,Main Problem,8,1141982,1
142063216,18602011,1623463,2021-12-14 09:13:35.499 -0500,2021-12-14 10:16:16.605 -0500,2.0,<p>Andre saves 5 dollars per day.</p>,1,1,3761095,"",1174300,3074863,1604396,8926,Main Problem,8,1141982,1
142070546,18603093,1623463,2021-12-14 09:37:45.674 -0500,2021-12-14 09:39:03.466 -0500,2.0,"<p>Andre started with 40 dollars in his bank account, and every 4 weeks he puts 20 dollars in savings</p>",1,1,77782,"",1193191,3083482,1610259,8926,Main Problem,8,1141982,1
142080265,18604444,1623463,2021-12-14 10:05:24.782 -0500,2021-12-14 10:11:45.996 -0500,1.0,<p>the slope repersents he saved $40 when he started saving in a week&nbsp;</p>,1,1,381203,"",2982798,3074863,1604396,8926,Main Problem,8,1141982,1
142080446,18604466,1623463,2021-12-14 10:05:50.036 -0500,2021-12-14 10:12:13.198 -0500,2.0,<p>It means for every 4 weeks he saves 5 dollars.</p>,1,1,383151,"",1163764,3074863,1604396,8926,Main Problem,8,1141982,1
142080574,18604486,1623463,2021-12-14 10:06:12.757 -0500,2021-12-16 08:54:12.326 -0500,1.0,<p>it starts at 40 and then rises at constant speed</p>,1,1,168479563,"",1171001,3074863,1604396,8926,Main Problem,8,1141982,1
142085584,18605031,1623463,2021-12-14 10:20:18.826 -0500,2021-12-14 10:21:51.582 -0500,2.0,<p>serving in dollars per time in weeks&nbsp;</p>,1,1,92749,"",1163763,3074863,1604396,8926,Main Problem,8,1141982,1
142327213,18633794,1623463,2021-12-15 14:58:01.711 -0500,2021-12-15 15:00:07.673 -0500,1.0,<p>The graph is showing that Andre's bank account earned $60 dollars in the time span of only 11 weeks.</p>,1,1,125951,"",1182953,3074863,1604396,8926,Main Problem,8,1141982,1
142377757,18639044,1623463,2021-12-16 09:21:24.850 -0500,2021-12-16 09:46:07.420 -0500,4.0,<p>the money is the savings is being added 5 dollars more a week.</p>,1,1,1482565,"",1171001,3095144,1617894,8926,Main Problem,8,1141982,1
142378339,18639095,1623463,2021-12-16 09:23:43.627 -0500,2021-12-16 09:27:04.434 -0500,1.0,<p>it explains how much he saves up over the weeks</p>,1,1,200799,"",1163762,3095144,1617894,8926,Main Problem,8,1141982,1
142379229,18639174,1623463,2021-12-16 09:27:33.551 -0500,2021-12-16 09:35:24.713 -0500,4.0,<p>Andre already had $40 in his savings</p>,1,1,471145,"",1174300,3095144,1617894,8926,Main Problem,8,1141982,1
142381275,18639433,1623463,2021-12-16 09:35:26.033 -0500,2021-12-16 09:36:07.479 -0500,4.0,<p>he saves 5 dollars every week.</p>,1,1,41436,"",1196327,3095144,1617894,8926,Main Problem,8,1141982,1
142387482,18640273,1623463,2021-12-16 10:03:05.116 -0500,2021-12-16 10:03:41.366 -0500,4.0,<p>The slope is that he saves 5 dollars per week&nbsp;</p>,1,1,36243,"",1170996,3095144,1617894,8926,Main Problem,8,1141982,1
147817777,19292461,1870399,2022-02-10 15:01:50.449 -0500,2022-02-10 15:03:27.110 -0500,2.0,<p>the x is the distance and the y is how long it to her (time)&nbsp;</p>,1,1,96657,Time since she started to walk home is the independent variable and the distance from home is the dependent variable.,1033866,3176592,1668333,861254,"",8,1194074,2
